Provinsi,Kab_Kota,Kecamatan,Kelurahan_Desa,Alamat,Nama_SPPG,Longitude,Latitude
JAWA TIMUR,KOTA SURABAYA,KREMBANGAN,MOROKREMBANGAN,"Desa Morokrembangan, Kecamatan Krembangan, Kota Surabaya, Jawa Timur",SPPG Kota Surabaya Krembangan Morokrembangan,112.718936956634,-7.228164223274
JAWA TIMUR,LAMONGAN,LAMONGAN,TLOGOANYAR,441/BA/VERVAL/JAKARTA/XII/2025,SPPG Lamongan Lamongan Tlogoanyar,112.4199598,-7.1313019
JAWA TIMUR,BANYUWANGI,GENTENG,SETAIL,"JL. Sanusi, Dusun Sumberwadung, RT/RW. 031/011, Desa Kaligondo, Kec. Genteng, Kab. Banyuwangi",SPPG Banyuwangi Genteng Setail 4,114.141601,-8.366071
JAWA TIMUR,TULUNGAGUNG,GONDANG,JARAKAN,"Jl. Raya Tulungagung Trenggalek, Jarakan, Kecamatan Gondang, Kabupaten Tulungagung, Jawa Timur",SPPG Tulungagung Gondang Jarakan,111.844710829961,-8.07513556132
JAWA TIMUR,SIDOARJO,SIDOARJO,SIDOKUMPUL,"Jl. Kartini No.87A, Rw6, Sidokumpul, Kecamatan Sidoarjo, Kabupaten Sidoarjo, Jawa Timur",SPPG Sidoarjo Sidoarjo Sidokumpul 2,112.721701028758,-7.449255648552
JAWA TIMUR,KEDIRI,NGADILUWIH,REMBANGKEPUH,"Rembangkepuh, Kecamatan Ngadiluwih, Kabupaten Kediri, Jawa Timur",SPPG Kediri Ngadiluwih Rembangkepuh 2,112.00996,-7.896125
JAWA TIMUR,SIDOARJO,KREMBUNG,REJENI,"Jl. Raya Rejeni Rt 02 Rw 01, Rejeni, Kec. Krembung, Kab. Sidoarjo, Jawa Timur",SPPG Sidoarjo Krembung Rejeni,112.6407977,-7.5087552
JAWA TIMUR,SAMPANG,SAMPANG,POLAGAN,"Jl. Makboel No.22, Rw. V, Polagan, Kecamatan Sampang, Kabupaten Sampang, Jawa Timur 69215",SPPG Sampang Sampang Polagan,113.252101040264,-7.208334531115
JAWA TIMUR,NGANJUK,LOCERET,NGEPEH,"Mojosari, Ngepeh Rt 02 Rw 05, Kec. Loceret, Kab. Nganjuk, Jawa Timur",SPPG Nganjuk Loceret Ngepeh 3,111.888577,-7.66744
JAWA TIMUR,KOTA BATU,JUNREJO,TORONGREJO,Jl. Alternatif Batu Malang. Torong Rejo. Rt 01 Rw 04. Kec Junrejo Kota Batu Jawa Timur,SPPG Kota Batu Junrejo Torongrejo,112.55171526934,-7.878056031412
JAWA TIMUR,BANGKALAN,KWANYAR,PESANGGRAHAN,"Pesanggrahan, Kecamatan Kwanyar, Kabupaten Bangkalan, Jawa Timur",SPPG Bangkalan Kwanyar Pesanggrahan 2,112.8626,-7.1617
JAWA TIMUR,JEMBER,JOMBANG,SARIMULYO,"Desa Sarimulyo, Kecamatan Jombang, Kabupaten Jember, Jawa Timur",SPPG Jember Jombang Sarimulyo 2,113.3627206,-8.197562
JAWA TIMUR,GRESIK,PANCENG,PETUNG,"Jl. Raya Petung, Petung, Kecamatan Panceng, Kabupaten Gresik, Jawa Timur",SPPG Gresik Panceng Petung,112.487265,-6.97636
JAWA TIMUR,SUMENEP,SARONGGI,SARONGGI,"Jl. Raya Sumenep Pamekasan Km 10. Dusun Nangnangan Desa Saronggi Kec. Saronggi, Jawa Timur",SPPG Sumenep Saronggi Saronggi,113.821694506,-7.085021114094
JAWA TIMUR,MOJOKERTO,GONDANG,TAWAR,"Desa Tawar, Kecamatan Gondang, Kabupaten Mojokerto, Jawa Timur",SPPG Mojokerto Gondang Tawar,112.4731,-7.6513
JAWA TIMUR,PASURUAN,GRATI,CUKURGONDANG,"Dusun Krajan Rt 01 Rw 01, Cukurgondang, Kec. Grati, Kab. Pasuruan, Jawa Timur",SPPG Pasuruan Grati Cukurgondang 2,113.01667,-7.73333
JAWA TIMUR,LAMONGAN,SOLOKURO,DAGAN,"Desa Dagan, Kec. Solokuro Kab. Lamongan, Jawa Timur",SPPG Lamongan Solokuro Dagan,112.4048118,-6.9076961
JAWA TIMUR,PONOROGO,SIMAN,DEMANGAN,"Jl. Ki Ageng Kutu, Siman (Demangan), Kec. Siman, Kab. Ponorogo, Jawa Timur",SPPG Ponorogo Siman Demangan,111.492933883362,-7.875239183841
JAWA TIMUR,GRESIK,MENGANTI,SETRO,"Desa Setro Rt 07 Rw 04, Setro, Kec. Menganti, Kab. Gresik, Jawa Timur",SPPG Gresik Menganti Setro,112.6134146,-7.2904675
JAWA TIMUR,KEDIRI,NGADILUWIH,TALES,"Desa Tales, Kecamatan Ngadiluwih, Kabupaten Kediri, Jawa Timur",SPPG Kediri Ngadiluwih Tales,111.98952,-7.927694
JAWA TIMUR,PONOROGO,BABADAN,KADIPATEN,"Desa Kadipaten, Kec. Babadan, Kab. Ponorogo, Jawa Timur",SPPG Ponorogo Babadan Kadipaten,111.494917,-7.8401049
JAWA TIMUR,GRESIK,SANGKAPURA,SIDOGEDUNGBATU,"Dusun Batusendi, Desa Sidogedungbatu, Sangkapura, Kabupaten Gresik, Jawa Timur",SPPG Gresik Sangkapura Sungaiteluk,112.7244822,-5.8022707
JAWA TIMUR,TULUNGAGUNG,NGUNUT,KALANGAN,"Jl. Raya Demuk , Desa Kalangan, Kec. Ngunut, Kabupaten Tulungagung, Jawa Timur 66292, KALANGAN, NGUNUT, KAB. TULUNGAGUNG, JAWA TIMUR",SPPG Tulungagung Ngunut Kalangan,112.014,-8.1232
JAWA TIMUR,PASURUAN,KEJAYAN,AMBAL AMBIL,"Dusun Krajan, Desa Ambal Ambil, Kec. Kejayan, Kab. Pasuruan, Jawa Timur",SPPG Pasuruan Kejayan Ambal Ambil,112.807442,-7.760933
JAWA TIMUR,TULUNGAGUNG,KALIDAWIR,BETAK,"Dusun Manding Rt,004 Rw.008, Betak, Kec. Kalidawir, Kab. Tulungagung, Jawa Timur",SPPG Tulungagung Kalidawir Betak,111.944902,-8.1453223
JAWA TIMUR,KEDIRI,SEMEN,SEMEN,"Jl. Argowilis, Rt005/Rw.008, Semen, Kecamatan Semen, Kabupaten Kediri, Jawa Timur",SPPG Kediri Semen Semen,111.975221650299,-7.829591767525
JAWA TIMUR,GRESIK,CERME,DADAPKUNING,"Jl. Raya Dadapkuning, Desa Dadapkuning, Kec. Cerme, Kab. Gresik , Jawa Timur",SPPG Gresik Cerme Dadapkuning,112.515344,-7.255222
JAWA TIMUR,KEDIRI,SEMEN,SEMEN,"Desa Semen, Kecamatan Semen, Kabupaten Kediri, Jawa Timur",SPPG Kediri Semen Semen 3,111.975221650299,-7.829591767525
JAWA TIMUR,NGANJUK,NGRONGGOT,CENGKOK,"Desa Cengkok Rt 34 Rw 10, Kec. Ngronggot, Kab. Nganjuk, Jawa Timur",SPPG Nganjuk Ngronggot Cengkok 2,112.0402,-7.6901
JAWA TIMUR,BONDOWOSO,SUKOSARI,SUKOSARI LOR,"Desa Sukosari Lor Rt 001 Rw 001 Kec. Sukosari Kab. Bondowoso, Jawa Timur",SPPG Bondowoso Sukosari Sukosari Lor,113.961993,-7.940583
JAWA TIMUR,MADIUN,KEBONSARI,SINGGAHAN,"Rt 18 Rw 03 Desa Singgahan , Singgahan, Kec. Kebonsari, Kab. Madiun, Jawa Timur",SPPG Madiun Kebonsari Singgahan,111.5100636,-7.7234756
JAWA TIMUR,LAMONGAN,KEDUNGPRING,BLAWIREJO,"Blawi, Blawirejo, Kecamatan Kedungpring, Kabupaten Lamongan, Jawa Timur 62272",SPPG Lamongan Kedungpring Blawirejo 2,112.2075768,-7.1870693
JAWA TIMUR,SITUBONDO,PANARUKAN,KILENSARI,"Jl. Raya Panarukan, Bligeran, Kilensari, Kec. Panarukan, Kab. Situbondo, Jawa Timur",SPPG Situbondo Panarukan Kilensari,113.939060454898,-7.696272508588
JAWA TIMUR,KEDIRI,PURWOASRI,MUNENG,"Jl. Masjid Dusun Sengon RT 002 RW 006 Desa Muneng, Kecamatan Purwoasri, Kabupaten Kediri, Jawa Timur",SPPG Kediri Purwoasri Muneng,112.112389,-7.621671
JAWA TIMUR,JEMBER,GUMUKMAS,PURWOASRI,"Dusun Krajan, Purwoasri, Gumukmas, Kabupaten Jember, Jawa Timur",SPPG Jember Gumukmas Purwoasri,113.4148666,-8.2929469
JAWA TIMUR,GRESIK,MANYAR,PONGANGAN,"VJ73+JWR, Pongangan Krajan, Pongangan, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151",SPPG Gresik Manyar Pongangan,112.607,-7.14089
JAWA TIMUR,KEDIRI,GROGOL,CERME,"DESA CERME DUSUN GRINGGING RT 006 RW 002 KEC. GROGOL, CERME, GROGOL, KAB. KEDIRI, JAWA TIMUR",SPPG Kediri Grogol Cerme 2,111.9643175,-7.7359808
JAWA TIMUR,TUBAN,SEMANDING,BEKTIHARJO,"Desa Bektiharjo Kec. Semanding Kabupaten Tuban, Jawa Timur",SPPG Tuban Semanding Bektiharjo 2,112.032541,-6.965617
JAWA TIMUR,JEMBER,BALUNG,CURAHLELE,"Dusun Krajan Tengah, Curahlele, Kec. Balung, Kab. Jember, Jawa Timur",SPPG Jember Balung Curahlele,113.556659,-8.239088
JAWA TIMUR,MALANG,JABUNG,SUKOPURO,"Jl. A. Yani, Luring, Sukopuro, Sukopuro, Kec. Jabung, Kab. Malang, Jawa Timur",SPPG Malang Jabung Sukopuro,112.7770337,-7.9804929
JAWA TIMUR,JOMBANG,TEMBELANG,PULOGEDANG,Jalan Mangga Nomor 13 RT 12 RW 13,SPPG Jombang Tembelang Pulogedang,112.251445,-7.465005
JAWA TIMUR,JEMBER,JOMBANG,JOMBANG,"Jl. Jombang Kencong, Jombang, Kec. Jombang, Kab. Jember, Jawa Timur",SPPG Jember Jombang Jombang,112.22528837569,-7.68056787617
JAWA TIMUR,BONDOWOSO,KLABANG,PANDAK,"Jl. Wonoboyo Gang Melati, Pandak, Kec. Klabang, Kab. Bondowoso, Jawa Timur",SPPG Bondowoso Klabang Pandak,113.934953,-7.82216
JAWA TIMUR,BOJONEGORO,SUMBEREJO,PEJAMBON,RT03/RW01 Desa Pejambon Kec.Sumberrejo Kab.Bojonegoro,SPPG Bojonegoro Sumberejo Pejambon,112.0208689,-7.2019846
JAWA TIMUR,LAMONGAN,SEKARAN,MIRU,"Miru, Kecamatan Sekaran, Kabupaten Lamongan, Jawa Timur",SPPG Lamongan Sekaran Miru 2,112.2796,-7.0214
JAWA TIMUR,BANGKALAN,BLEGA,LOMAER,"Jl. Raya Lomaer Blega, Desa Lomaer, Kecamatan Blega, Kabupaten Bangkalan, Jawa Timur",SPPG Bangkalan Blega Lomaer,113.098438,-7.110068
JAWA TIMUR,TULUNGAGUNG,BOYOLANGU,MOYOKETEN,"Jl. Pattimura II No. 17 Rt.01 Rw 03, Moyoketen, Kec. Boyolangu, Kab. Tulungagung, Jawa Timur",SPPG Tulungagung Boyolangu Moyoketen,111.889598915775,-8.072372667303
JAWA TIMUR,KEDIRI,MOJO,PLOSO,"Jl. Raya Mojo Blk Rt 002 Rw 04 Desa Ploso, Kec. Mojo, Kab. Kediri, Jawa Timur",SPPG Kediri Mojo Ploso,111.957170030863,-7.925408854166
JAWA TIMUR,JOMBANG,TEMBELANG,KEPUHDOKO,"Dusun Doko, Desa Kepuhdoko, Kec. Tembelang, Kab. Jombang, Jawa Timur",SPPG Jombang Tembelang Kepuhdoko,112.2673181,-7.4484642
JAWA TIMUR,PROBOLINGGO,LECES,SUMBERKEDAWUNG,"Jl. Stasiun Barat, Dusun III RT 001/RW 010, Desa/Kelurahan, Sumberkedaung, Kec Leces, Kab. Probolinggo, Prov Jawa Timur Kode Pos 67273",SPPG Probolinggo Leces Sumberkedawung,113.228,-7.84507
JAWA TIMUR,PASURUAN,BANGIL,RACI,"Pangkalan Tni Au Mulyono Detasemen Raci, Jl. Raya Raci Bangil, Desa Raci, Kec. Bangil, Kab. Pasuruan, Jawa Timur",SPPG Pasuruan Bangil Raci,112.836132103483,-7.610006122615
JAWA TIMUR,MADIUN,DAGANGAN,SEWULAN,"Sewulan Wetan Rt 9 Rw 2, Kel. Sewulan, Kec. Dagangan, Kab. Madiun, Jawa Timur",SPPG Madiun Dagangan Sewulan,111.553628,-7.7012331
JAWA TIMUR,TUBAN,MERAKURAK,BOGOREJO,Jl. Raya Bogorejo Rt. 001 Rw. 005 Desa Bogorejo Kec. Merakurak Kab. Tuban Jawa Timur,SPPG Tuban Merakurak Bogorejo,112.0047953,-6.8800923
JAWA TIMUR,BONDOWOSO,BONDOWOSO,BADEAN,"Jl. Ahmad Yani 58A, Rt 024 Rw 004, Badean, Kec. Bondowoso, Kab. Bondowoso, Jawa Timur",SPPG Bondowoso Bondowoso Badean 2,113.818804568698,-7.919195766704
JAWA TIMUR,MALANG,SUMBERMANJING WETAN,HARJOKUNCARAN,"Jl. Magenda Harjokuncaran Rt 005 Rw 002 Sumbermanjing Malang, Harjokuncaran, Kec. Sumbermanjing Wetan, Kab. Malang, Jawa Timur",SPPG Malang Sumbermanjing Wetan Harjokuncaran,112.703390197507,-8.26483487261
JAWA TIMUR,PASURUAN,BEJI,GAJAHBENDO,"Jl. Raya Gragal Rt 5 Rw 2, Dusun Kedungaron, Desa Gajahbendo, Kec. Beji, Kab. Pasuruan, Jawa Timur",SPPG Pasuruan Beji Gajahbendo,112.7660363,-7.5998308
JAWA TIMUR,KEDIRI,NGADILUWIH,SEKETI,"Desa Seketi No 14 Kecamatan Ngadiluwih Kab. Kediri, Jawa Timur",SPPG Kediri Ngadiluwih Seketi,111.979378394789,-7.918382003504
JAWA TIMUR,PONOROGO,MLARAK,TUGU,"Jl. Kerinci Rt 03 Rw 02 Desa Tugu, Kec. Mlarak, Kab. Ponorogo, Jawa Timur",SPPG Ponorogo Mlarak Tugu,111.5439272,-7.9283562
JAWA TIMUR,SAMPANG,KETAPANG,KETAPANG BARAT,`Jln.Gang Big Boss Dusun Sumber Bhakti Desa Ketapang Barat Kec.Ketapang Kab.Sampang,SPPG Sampang Ketapang Ketapang Barat,113.2708151,-6.9011476
JAWA TIMUR,BOJONEGORO,BALEN,KEDUNGDOWO,"Desa Kedungdowo Kecamatan Balen Kabupaten Bojonegoro Jawa Timur, Kedungdowo, Balen, Kab. Bojonegoro, Jawa Timur",SPPG Bojonegoro Balen Kedungdowo,111.8817,-7.1502
JAWA TIMUR,PAMEKASAN,PAMEKASAN,JALMAK,"Jl. Jalmak, Glagah, Jalmak, Kec. Pamekasan, Kab. Pamekasan, Jawa Timur",SPPG Pamekasan Pamekasan Jalmak,113.470647507619,-7.178687459551
JAWA TIMUR,KOTA MADIUN,MANGUHARJO,NAMBANGAN KIDUL,"Jl. Mayjen Sungkono No.105, Nambangan Kidul, Kec. Manguharjo, Kota Madiun, Jawa Timur",SPPG Kota Madiun Manguharjo Nambangan Kidul,111.5148596,-7.6439318
JAWA TIMUR,MADIUN,GEMARANG,GEMARANG,"Dusun Beran, Gemarang, Kec. Gemarang, Kabupaten Madiun, Jawa Timur 63156",SPPG Madiun Gemarang Gemarang,111.75549,-7.631154
JAWA TIMUR,PAMEKASAN,BATUMARMAR,BUJUR TENGAH,"Dusun Tengginah, Desa Bujur Tengah, Kecamatan Batu Marmar, Kabupaten Pamekasan, Jawa Timur",SPPG Pamekasan Batumarmar Bujur Tengah 5,113.49048,-6.990275
JAWA TIMUR,PAMEKASAN,PEGANTENAN,PEGANTENAN,"Jl. Campaka Rubaru, Tonggak Jati, Desa Tlagah Kecamatan Pegantenan, Kabupaten Pamekasan, Jawa Timur",SPPG Pamekasan Pegantenan Pegantenan,113.486321660113,-7.046839571175
JAWA TIMUR,BOJONEGORO,KALITIDU,SUMENGKO,"Jl. Raya Bojonegoro Cepu Km 18 Rt/Rw 001/001, Sumengko, Kec. Kalitidu, Kab. Bojonegoro, Jawa Timur",SPPG Bojonegoro Kalitidu Sumengko,111.732467,-7.13611
JAWA TIMUR,KOTA SURABAYA,GAYUNGAN,GAYUNGAN,"Gayungan, Kecamatan Gayungan, Kota Surabaya, Jawa Timur",SPPG Kota Surabaya Gayungan Gayungan 2,112.7168,-7.3381
JAWA TIMUR,BANGKALAN,BANGKALAN,MLAJAH,"Jl. Jayawijaya Kel. Mlajah Kec. Bangkalan Kab. Bangkalan, Jawa Timur",SPPG Bangkalan Bangkalan Mlajah 3,112.728560931389,-7.044429582099
JAWA TIMUR,BLITAR,GARUM,POJOK,"Jl. Singolodro, Dusun Sawahan, Rt.002/Rw.001, Desa Pojok, Kecamatan Garum, Kabupaten Blitar, Jawa Timur",SPPG Blitar Garum Pojok,112.201513,-8.074871
JAWA TIMUR,NGANJUK,PRAMBON,TANJUNGTANI,"Gedong,Tanjungtani,Prambon, Nganjuk, Jawa Timur 64484",SPPG Nganjuk Prambon Tanjungtani,112.0251102,-7.7255645
JAWA TIMUR,PAMEKASAN,LARANGAN,TARABAN,"Dusun Ombul RT. 014 RW. 007, Desa Taraban Kecamatan Larangan, Kabupaten Pamekasan, Jawa Timur",SPPG Pamekasan Larangan Taraban,113.5753309,-7.1164253
JAWA TIMUR,JEMBER,MAYANG,MAYANG,"Jl. Tanjung Sari Mayang, Kec. Mayang, Kab. Jember, Jawa Timur",SPPG Jember Mayang Mayang 2,113.795080262925,-8.177201551419
JAWA TIMUR,KOTA MALANG,BLIMBING,BUNULREJO,"Jl. Amprong Nomor 7 Kel. Bunulrejo, Kec. Blimbing, Kota Malang, Jawa Timur",SPPG Kota Malang Blimbing Bunulrejo,112.642269412044,-7.963900736069
JAWA TIMUR,PAMEKASAN,PEGANTENAN,AMBENDER,"Jl. Batumarmar, Pegantenan, Ambender, Kec. Pegantenan, Kab. Pamekasan, Jawa Timur",SPPG Pamekasan Pegantenan Ambender 2,113.484123,-7.031263
JAWA TIMUR,SAMPANG,SAMPANG,BANYUANYAR,"Jl. Diponegoro Taman Arum, Banyuanyar, Kec. Sampang, Kab. Sampang, Jawa Timur",SPPG Sampang Sampang Banyuanyar 3,113.258317042828,-7.20977969619
JAWA TIMUR,BANYUWANGI,ROGOJAMPI,MANGIR,"Desa Mangir, Kecamatan Rogojampi, Kabupaten Banyuwangi, Jawa Timur",SPPG Banyuwangi Rogojampi Mangir,114.2868162,-8.3497705
JAWA TIMUR,PASURUAN,POHJENTREK,PARASREJO,"Kelurahan Paraserjo, Kec. Pohjentrek, Kab. Pasuruan, Jawa Timur",SPPG Pasuruan Pohjentrek Parasrejo 2,112.8792762,-7.6629331
JAWA TIMUR,MALANG,WAJAK,BLAYU,"Jl. Lesti Rt. 19 Rw. 05 Dusun Blayu Inpres, Desa Blayu, Kecamatan Wajak, Kabupaten Malang, Jawa Timur",SPPG Malang Wajak Blayu,112.742644,-8.1151514
JAWA TIMUR,LAMONGAN,LAREN,KEDUYUNG,"Desa Keduyung, Kecamatan Laren, Kabupaten Lamongan, Jawa Timur",SPPG Lamongan Laren Keduyung,112.2280765,-7.0153617
JAWA TIMUR,NGANJUK,KERTOSONO,KEPUH,"Perum Griya Kepuh Asri Blok F No. 12 A, Desa Kepuh, Kecamatan Kertosono, Kabupaten Nganjuk, Provinsi Jawa Timur",SPPG Nganjuk Kertosono Kepuh 2,112.088119,-7.608374
JAWA TIMUR,TRENGGALEK,TUGU,NGLONGSOR,"Dusun Corah Mulyo Rt.02 Rw.01 Desa Nglongsor Kec. Tugu Kab. Trenggalek, Jawa Timur",SPPG Trenggalek Tugu Nglongsor,111.6662831,-8.0492628
JAWA TIMUR,BONDOWOSO,CERMEE,BERCAK ASRI,"Jl. Raya Bercak, Desa Bercak Asri, Kec. Cermee, Kab. Bondowoso, Jawa Timur",SPPG Bondowoso Cermee Bercak Asri,114.0722192,-7.7780541
JAWA TIMUR,TULUNGAGUNG,SUMBERGEMPOL,BENDILWUNGU,"Dsn. Bendilwungu, Rt. 003 Rw. 004, Desa. Bendilwungu, Kecamatan Sumbergempol, Kabupaten Tulungagung, Jawa Timur",SPPG Tulungagung Sumbergempol Bendilwungu,111.9595164,-8.122292
JAWA TIMUR,KOTA PROBOLINGGO,KADEMANGAN,KETAPANG,"Jl. Kelud No 94 Kelurahan Ketapang Kecamatan Kademangan Kota Probolinggo, Jawa Timur",SPPG Kota Probolinggo Kademangan Ketapang,113.180388469799,-7.754079013948
JAWA TIMUR,NGANJUK,NGANJUK,KRAMAT,"Jl. Lawu RT 002 RW 002 Kel. Kramat, Kec. Nganjuk, Kab. Nganjuk, Jawa Timur",SPPG Nganjuk Nganjuk Kramat,111.912435524071,-7.616931489619
JAWA TIMUR,PAMEKASAN,PAMEKASAN,JUNGCANGCANG,"Jl. Segara No 150 C. Rw 1 Jungcangcang Kec. Pamekasan, Kab. Pamekasan, Jawa Timur",SPPG Pamekasan Pamekasan Jungcangcang 2,113.476695033478,-7.16334699521
JAWA TIMUR,TRENGGALEK,DURENAN,KAMULAN,"Jalan Kanjengan, Dusun Guyang Gajah, Desa Kamulan, Kecamatan Durenan, Kabupaten Trenggalek, Jawa Timur",SPPG Trenggalek Durenan Kamulan,111.8183427,-8.0953722
JAWA TIMUR,GRESIK,GRESIK,TRATE,"Jl. KH. Abdul Karim 60, Trate, Kec. Gresik, Kab. Gresik, Jawa Timur",SPPG Gresik Gresik Trate,112.65240442597,-7.155762085298
JAWA TIMUR,NGANJUK,BARON,BARON,"Jl. Raya Baron, Kecamatan Baron, Kabupaten Nganjuk, Jawa Timur",SPPG Nganjuk Baron Baron,112.05235387216,-7.606253306031
JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,KEDUNGKANDANG,"Jl. Ki Ageng Gribig Kelurahan Kedungkadang, Kec. Kedungkandang, Kota Malang, Jawa Timur",SPPG Kota Malang Kedungkandang Kedungkandang,112.650640218224,-7.990200578687
JAWA TIMUR,PAMEKASAN,PALENGAAN,AKKOR,"Dusun Senninan, Desa/Kelurahan Akkor, Kec. Palenggaan, Kab. Pamekasan, Provinsi Jawa Timur",SPPG Pamekasan Palengaan Akkor 1,113.467745,-7.110353
JAWA TIMUR,BONDOWOSO,BONDOWOSO,KADEMANGAN,"Jl. Hos Cokrominoto No 141 Rt 14 Rw 3 Kel. Kademangan, Kec. Bondowoso, Kab. Bondowoso, Jawa Timur",SPPG Bondowoso Bondowoso Kademangan 3,113.834524973943,-7.919699265419
JAWA TIMUR,LAMONGAN,DEKET,REJOSARI,"Jalan Raya Deket, Kelurahan Rejosari, Kecamatan Deket, Kabupaten Lamongan, Provinsi Jawa Timur",SPPG Lamongan Deket Rejosari,112.445993262459,-7.118249730333
JAWA TIMUR,BANGKALAN,KLAMPIS,LARANGAN GLINTONG,"Jl. Raya Larangan Glintong, Desa Larangan Glintong, Kec. Klampis, Kab. Bangkalan, Jawa Timur",SPPG Bangkalan Klampis Larangan Glintong,112.9320324,-6.9336026
JAWA TIMUR,LAMONGAN,KEMBANGBAHU,LOPANG,"Sumberpanggang, RT 001/RW 001, Desa Lopang, Kecamatan Kembangbahu, Kabupaten Lamongan, Jawa Timur",SPPG Lamongan Kembangbahu Lopang,112.3796059,-7.1748026
JAWA TIMUR,BOJONEGORO,PADANGAN,SIDOREJO,"Dusun Merbo Rt15 Rw3 Desa Sidorejo, Kec. Padangan, Kab. Bojonegoro, Jawa Timur",SPPG Bojonegoro Padangan Sidorejo,111.598797,-7.1737363
JAWA TIMUR,SITUBONDO,PANJI,MIMBAAN,"Jl. Gunung Arjuno Rt 5 Rw 13 Kel. Mimbaan, Kec. Panji, Kab. Situbondo, Jawa Timur",SPPG Situbondo Panji Mimbaan 5,114.0292596,-7.7085999
JAWA TIMUR,JOMBANG,MOJOAGUNG,GAMBIRAN,"Jl. Raya Mojoagung No.164, Desa Gambiran, Kec. Mojoagung, Kab. Jombang, Jawa Timur",SPPG Jombang Mojoagung Gambiran 2,112.335375580017,-7.568509915831
JAWA TIMUR,PASURUAN,SUKOREJO,SUWAYUWO,"Jl. Raya Malang Gempol, Desa Suwayuwo, Kec. Sukorejo, Kab. Pasuruan, Jawa Timur",SPPG Pasuruan Sukorejo Suwayuwo,112.708334,-7.6851055
JAWA TIMUR,KEDIRI,PARE,GEDANGSEWU,"Gedangsewu Rt. 01/ Rw. 07, Gedangsewu, Kec. Pare, Kab. Kediri, Jawa Timur",SPPG Kediri Pare Gedangsewu 2,112.186446,-7.7829128
JAWA TIMUR,MAGETAN,MAGETAN,MAGETAN,"Ndoyo Dua, Magetan, Kecamatan Magetan, Kabupatan Magetan, Jawa Timur",SPPG Magetan Magetan Magetan 2,111.3261504,-7.6595257
JAWA TIMUR,MALANG,KALIPARE,SUMBERPETUNG,"Dusun Banduarjo Rt 55 Rw 12 Desa Sumberpetung, Kec. Kalipare, Kab. Malang, Jawa Timur",SPPG Malang Kalipare Sumberpetung,112.4893606,-8.235218
JAWA TIMUR,SIDOARJO,TULANGAN,MODONG,"Jl. Raya Modong,  Desa Modong Rt 4 Rw 1, Kec. Tulangan, Kab. Sidoarjo, Jawa Timur",SPPG Sidoarjo Tulangan Modong,112.648127,-7.4581691
JAWA TIMUR,LAMONGAN,GLAGAH,RAYUNGGUMUK,"Desa Rayung Gumuk, Kecamatan Glagah, Kabupaten Lamongan, Jawa Timur",SPPG Lamongan Glagah Rayunggumuk,112.497181,-7.055522
JAWA TIMUR,MALANG,KARANGPLOSO,KEPUHARJO,"Jl. Pertamanan RT 010/RW 003, Kepuharjo, Kecamatan Karang Ploso, Kabupaten Malang, Jawa Timur",SPPG Malang Karangploso Kepuharjo 2,112.6224744,-7.909431
JAWA TIMUR,NGAWI,MANTINGAN,MANTINGAN,"Jl. Raya Ngawi Solo No. 16 Pasar Mantingan, Mantingan, Kec. Mantingan, Kab. Ngawi, Jawa Timur",SPPG Ngawi Mantingan Mantingan,111.158232422713,-7.371117553897
JAWA TIMUR,SAMPANG,KARANGPENANG,TLAMBAH,"Jl. Desa Tlambah, Kecamatan Karapenang, Kabupaten Sampang, Jawa Timur",SPPG Sampang Karangpenang Tlambah 6,113.370211,-7.028012
JAWA TIMUR,TUBAN,SINGGAHAN,LAJO KIDUL,"Jalan. Kyai Haji. Ageng Sholeh, Krajan, Lajo Kidul, Singgahan, Kabupaten. Tuban, Jawa Timur",SPPG Tuban Singgahan Lajo Kidul 2,111.7853,-7.0093
JAWA TIMUR,BOJONEGORO,PADANGAN,DENGOK,Desa Sidorejo Dusun Merbo RT.15 RW.03 Kecamatan Padangan Kabupaten Bojonegoro Jawa Timur (62162),SPPG Bojonegoro Padangan Dengok,111.604,-7.14939
JAWA TIMUR,LAMONGAN,LAREN,MOJOASEM,"Raya Sukodadi Paciran, Dusun Petiyin, Kec. Mojoasem, Kab. Lamongan, Jawa Timur",SPPG Lamongan Laren Mojoasem,112.2435223,-7.0089461
JAWA TIMUR,MAGETAN,MAGETAN,MAGETAN,"Jl. Ahmad Yani No. 88, Dusun Onggoprayan, Kepolorejo, Kec. Magetan, Kab. Magetan, Jawa Timur",SPPG Magetan Magetan Magetan 3,111.325106266302,-7.653137083612
JAWA TIMUR,TUBAN,SOKO,SIMO,"Jl. Bengawan, Krajan, Simo, Kecamatan Soko, Kabupaten Tuban, Jawa Timur",SPPG Tuban Soko Simo,111.9315,-7.1303
JAWA TIMUR,KOTA BLITAR,SANANWETAN,PLOSOKEREP,"Jalan Kenari No. 157, RT.02 RW.05 kel Plosokerep Kec. Sananwetan Kota Blitar",SPPG Kota Blitar Sananwetan Plosokerep 1,112.162125442571,-8.117676363176
JAWA TIMUR,BOJONEGORO,GONDANG,SENGANTEN,"Jl. Raya Nganjuk Bojonegoro, Desa Senganten, Kec. Gondang, Kab. Bojonegoro, Jawa Timur",SPPG Bojonegoro Gondang Senganten 2,111.8291065,-7.4080736
